,game_id,starting_nfelo_home,starting_nfelo_away,hfa_mod,home_bye_mod,away_bye_mod,div_game_mod,dif_surface_mod,home_time_advantage_mod,home_538_qb_adj,away_538_qb_adj,home_net_qb_mod,home_net_bye_mod,nfelo_dif_base,nfelo_dif_open,nfelo_dif_close,nfelo_home_line_open,nfelo_home_line_close,nfelo_home_probability_close,nfelo_home_probability_open,nfelo_home_cover_prob_close,nfelo_home_push_prob_close,nfelo_home_loss_prob_close,nfelo_away_cover_prob_close,nfelo_away_push_prob_close,nfelo_away_loss_prob_close,home_open_ev,away_open_ev,home_close_ev,away_close_ev,home_clv_from_open,away_clv_from_open,home_line_open,home_line_open_price,away_line_open_price,home_line_close,home_line_close_price,away_line_close_price,total_line_open,under_price_open,over_price_open,total_line_close,under_price_close,over_price_close,home_implied_win_probability_open,home_implied_win_probability_close,hfa_base_mod
3771,2022_20_DAL_SF,1719.0757,1639.0838,72.475,0.0,-0.0,-0.0,14.825,15.2,-53.2961,16.7543,-70.0504,0.0,90.6581,92.6862,92.6862,-3.5,-3.5,0.6303,0.6303,0.5,0.0,0.5,0.5,0.0,0.5,-0.0455,-0.0455,-0.0455,-0.0455,0.0,0.0,-3.5,,,-3.5,,,,,,46.5,-105.0,-107.0,0.6303,0.6303,42.449997
3772,2022_21_SF_PHI,1629.2983,1724.546,50.05,0.0,-0.0,-0.0,0.0,7.6,40.7791,-48.5405,89.3197,0.0,48.5342,66.2044,66.2044,-2.5,-2.5,0.5941,0.5941,0.5,0.0,0.5,0.5,0.0,0.5,-0.0455,-0.0455,-0.0455,-0.0455,0.0,0.0,-2.5,,,-2.5,,,,,,45.0,-114.0,101.0,0.5941,0.5941,42.449997
3773,2022_21_CIN_KC,1656.4679,1641.9789,64.875,0.0,-0.0,-0.0,14.825,7.6,7.3811,20.2867,-12.9056,0.0,73.1042,52.9635,52.9635,-2.0,-2.0,0.5756,0.5756,0.4852,0.0297,0.4852,0.4852,0.0297,0.4852,-0.0441,-0.0441,-0.0441,-0.0441,0.0,0.0,-2.0,,,-2.0,,,,,,48.5,-106.0,-106.0,0.5756,0.5756,42.449997
3774,2022_22_KC_PHI,1645.5646,1659.2116,-7.6,0.0,-0.0,-0.0,0.0,-7.6,33.7817,6.5484,27.2333,0.0,6.585,26.4818,26.4818,-1.0,-1.0,0.538,0.538,0.462,0.0761,0.462,0.462,0.0761,0.462,-0.042,-0.042,-0.042,-0.042,0.0,0.0,-1.0,,,-1.0,,,,,,51.0,-104.0,-108.0,0.538,0.538,0.0
3775,2023_01_DET_KC,1647.3433,1550.7297,50.5,0.0,-0.0,-0.0,0.0,7.675,6.3692,1.8619,4.5073,0.0,151.6209,187.6258,107.2149,-7.0,-4.0,0.6496,0.7465,0.4805,0.0389,0.4805,0.4805,0.0389,0.4805,-0.0418,-0.0418,-0.0437,-0.0437,-0.2503,0.249,-7.0,-110.0,-110.0,-4.0,-112.0,-108.0,,,,53.0,-110.0,-110.0,0.7465,0.6496,42.825
3776,2023_01_CAR_ATL,1504.908,1441.343,23.5,0.0,-0.0,-19.325,0.0,0.0,-11.8916,2.5037,-14.3953,0.0,72.6697,67.0092,93.8129,-2.5,-3.5,0.6318,0.5953,0.5,0.0,0.5,0.5,0.0,0.5,-0.0455,-0.0455,-0.0455,-0.0455,0.1672,-0.1672,-2.5,-110.0,-110.0,-3.5,-110.0,-110.0,,,,40.5,-110.0,-110.0,0.5953,0.6318,42.825
3777,2023_01_HOU_BAL,1580.155,1384.7533,50.5,0.0,-0.0,-0.0,0.0,7.675,6.5699,-2.4381,9.008,0.0,254.9096,268.037,254.6351,-10.0,-9.5,0.8124,0.8239,0.5,0.0,0.5,0.5,0.0,0.5,-0.0428,-0.0428,-0.0455,-0.0455,-0.0573,0.0574,-10.0,-110.0,-110.0,-9.5,-108.0,-112.0,,,,43.5,-110.0,-110.0,0.8239,0.8124,42.825
3778,2023_01_CIN_CLE,1544.4125,1608.2896,23.5,0.0,-0.0,-19.325,0.0,0.0,14.0812,4.3433,9.7379,0.0,-30.6392,-67.009,-0.0003,2.5,0.0,0.5,0.4047,0.5,0.002,0.498,0.498,0.002,0.5,-0.0455,-0.0455,-0.0435,-0.0473,0.1083,-0.1083,2.5,-110.0,-110.0,0.0,-110.0,-110.0,,,,46.5,-110.0,-110.0,0.4047,0.5,42.825
3779,2023_01_JAX_IND,1401.8016,1548.7756,23.5,0.0,-0.0,-19.325,0.0,0.0,-3.632,5.4642,-9.0961,0.0,-132.5702,-93.8165,-93.8165,3.5,3.5,0.3682,0.3682,0.5,0.0,0.5,0.5,0.0,0.5,-0.0455,-0.0455,-0.0455,-0.0455,0.0,0.0,3.5,-110.0,-110.0,3.5,-110.0,-110.0,,,,45.5,-110.0,-110.0,0.3682,0.3682,42.825
3780,2023_01_TB_MIN,1476.2171,1427.4567,35.15,0.0,-0.0,-0.0,0.0,-7.675,2.0368,-40.8547,42.8915,0.0,126.8019,156.4997,126.6878,-6.0,-4.5,0.6746,0.7111,0.5,0.0344,0.4656,0.4656,0.0344,0.5,-0.2444,0.1535,-0.0111,-0.0767,-0.313,0.313,-7.5,-110.0,-110.0,-4.0,-110.0,-110.0,,,,45.0,-110.0,-110.0,0.7608,0.6496,42.825
3781,2023_01_TEN_NO,1530.6828,1452.4817,42.825,0.0,-0.0,-0.0,0.0,0.0,8.9706,8.4896,0.4811,0.0,121.5072,80.4721,80.4721,-3.0,-3.0,0.6138,0.6138,0.445,0.11,0.445,0.445,0.11,0.445,-0.0405,-0.0405,-0.0405,-0.0405,0.0,0.0,-3.0,-110.0,-110.0,-3.0,100.0,-120.0,,,,41.0,-110.0,-110.0,0.6137,0.6137,42.825
3782,2023_01_SF_PIT,1521.4112,1605.0258,65.825,0.0,-0.0,-0.0,0.0,23.0,-7.0529,-7.7362,0.6833,0.0,-17.1064,-42.4346,-17.1146,1.5,0.5,0.4754,0.4392,0.4774,0.0278,0.4949,0.4949,0.0278,0.4774,0.097,-0.1796,-0.0609,-0.0275,0.1975,-0.1998,3.0,-110.0,-110.0,1.0,-110.0,-110.0,,,,41.5,-110.0,-110.0,0.3863,0.4615,42.825
3783,2023_01_ARI_WAS,1449.8273,1369.6739,58.15,0.0,-0.0,-0.0,0.0,15.325,-15.6314,-31.5215,15.8901,0.0,154.1935,134.0185,187.6259,-5.0,-7.0,0.7465,0.6838,0.4598,0.0803,0.4598,0.4598,0.0803,0.4598,-0.0441,-0.0441,-0.0418,-0.0418,0.182,-0.1827,-5.0,-115.0,-105.0,-7.0,-107.0,-113.0,,,,38.0,-110.0,-110.0,0.6838,0.7465,42.825
3784,2023_01_GB_CHI,1420.56,1486.5588,23.5,0.0,-0.0,-19.325,0.0,0.0,6.6342,-14.1128,20.7471,0.0,-21.7517,13.7615,-18.2316,-0.5,0.5,0.4738,0.5198,0.4475,0.0262,0.5262,0.5262,0.0262,0.4475,-0.111,0.02,-0.1194,0.0308,-0.1205,0.1205,-2.5,-117.0,-103.0,-1.0,-114.0,-106.0,,,,41.0,-112.0,-108.0,0.5953,0.5385,42.825
3785,2023_01_OAK_DEN,1483.3256,1474.116,23.5,0.0,-0.0,-19.325,0.0,0.0,14.3433,-2.3926,16.7359,0.0,49.4454,80.4111,80.4111,-3.0,-3.0,0.6137,0.6137,0.445,0.11,0.445,0.445,0.11,0.445,-0.0405,-0.0405,-0.0405,-0.0405,0.0,0.0,-3.0,-125.0,105.0,-3.0,-113.0,-107.0,,,,43.0,-110.0,-110.0,0.6137,0.6137,42.825
3786,2023_01_MIA_LAC,1547.897,1546.8767,58.15,0.0,-0.0,-0.0,0.0,15.325,-2.7074,7.7067,-10.4141,0.0,48.7563,80.4111,80.4111,-3.0,-3.0,0.6137,0.6137,0.445,0.11,0.445,0.445,0.11,0.445,-0.0405,-0.0405,-0.0405,-0.0405,0.0,0.0,-3.0,-105.0,-115.0,-3.0,-110.0,-110.0,,,,50.5,-110.0,-110.0,0.6137,0.6137,42.825
3787,2023_01_PHI_NE,1499.8526,1618.3417,42.825,0.0,-0.0,-0.0,0.0,0.0,-3.6517,11.0735,-14.7252,0.0,-90.3893,-93.8129,-93.8129,3.5,3.5,0.3682,0.3682,0.5,0.0,0.5,0.5,0.0,0.5,-0.0455,-0.0455,-0.0455,-0.0455,0.0,0.0,3.5,-110.0,-110.0,3.5,-117.0,-103.0,,,,44.5,-112.0,-108.0,0.3682,0.3682,42.825
3788,2023_01_LAR_SEA,1521.504,1427.471,23.5,0.0,-0.0,-19.325,0.0,0.0,1.9127,11.9964,-10.0837,0.0,107.4494,128.8098,107.5099,-5.0,-4.0,0.65,0.6773,0.4805,0.0,0.5195,0.5195,0.0,0.4805,-0.1215,0.0354,-0.0826,-0.0083,-0.1053,0.1049,-6.0,-115.0,-105.0,-4.5,-107.0,-113.0,,,,45.0,-110.0,-110.0,0.7162,0.6669,42.825
3789,2023_01_DAL_NYG,1465.162,1595.41,15.825,0.0,-0.0,-19.325,0.0,-7.675,5.0604,5.9279,-0.8675,0.0,-115.2905,-80.4111,-80.4111,3.0,3.0,0.3863,0.3863,0.445,0.11,0.445,0.445,0.11,0.445,-0.0405,-0.0405,-0.0405,-0.0405,0.0,0.0,3.0,-105.0,-115.0,3.0,-104.0,-116.0,,,,44.5,-110.0,-110.0,0.3863,0.3863,42.825
3790,2023_01_BUF_NYJ,1557.5845,1630.5624,23.5,0.0,-0.0,-19.325,0.0,0.0,33.8539,1.746,32.1079,0.0,-17.37,-26.8037,-67.0092,1.0,2.5,0.4047,0.4615,0.5,0.0,0.5,0.5,0.0,0.5,-0.0421,-0.0421,-0.0455,-0.0455,-0.1359,0.1334,1.0,-110.0,-110.0,2.5,-105.0,-115.0,,,,44.5,-110.0,-110.0,0.4615,0.4047,42.825
3791,2023_02_MIN_PHI,1619.6909,1464.8973,35.6,0.0,-0.0,-0.0,0.0,-7.75,6.9491,6.6313,0.3179,0.0,190.7115,187.6259,160.8222,-7.0,-6.0,0.7162,0.7465,0.4722,0.0555,0.4722,0.4722,0.0555,0.4722,-0.0418,-0.0418,-0.0429,-0.0429,-0.1261,0.1258,-7.0,-110.0,-110.0,-6.0,-109.0,-111.0,,,,49.0,-110.0,-110.0,0.7465,0.7162,43.35
3792,2023_02_GB_ATL,1520.581,1497.7963,51.1,0.0,-0.0,-0.0,0.0,7.75,-14.952,-8.8201,-6.132,0.0,67.7527,29.9207,67.7594,-1.0,-2.5,0.5963,0.543,0.404,0.096,0.5,0.5,0.096,0.404,0.066,-0.1546,-0.1327,0.0506,0.2409,-0.2454,1.0,-110.0,-110.0,-3.0,-106.0,-114.0,,,,40.5,-110.0,-110.0,0.4615,0.6137,43.35
3793,2023_02_OAK_BUF,1622.0914,1480.5656,66.625,0.0,-0.0,-0.0,0.0,23.275,-8.7659,0.7666,-9.5325,0.0,198.6183,221.0309,198.5958,-8.0,-7.5,0.7583,0.7811,0.5,0.0632,0.4368,0.4368,0.0632,0.5,-0.1157,0.0248,0.0177,-0.1029,-0.1807,0.1807,-9.5,-110.0,-110.0,-7.0,-121.0,101.0,,,,47.0,-110.0,-110.0,0.8124,0.7465,43.35
3794,2023_02_BAL_CIN,1587.6856,1587.0884,23.8,0.0,-0.0,-19.55,0.0,0.0,-8.2607,0.1804,-8.4411,0.0,15.9561,47.1066,32.3396,-2.0,-1.0,0.5464,0.5674,0.3458,0.0837,0.5705,0.5705,0.0837,0.3458,-0.2531,0.1622,-0.2562,0.1729,-0.105,0.105,-3.5,-107.0,-113.0,-3.0,-115.0,-105.0,,,,45.5,-110.0,-110.0,0.6318,0.6137,43.35
3795,2023_02_SEA_DET,1567.0662,1509.4168,66.625,0.0,-0.0,-0.0,0.0,23.275,0.2191,-2.528,2.7471,0.0,127.0214,147.4203,120.6166,-5.5,-4.5,0.6669,0.7003,0.5,0.0,0.5,0.5,0.0,0.5,-0.0455,-0.0455,-0.0455,-0.0455,-0.056,0.056,-5.5,-113.0,-107.0,-4.5,-112.0,-108.0,,,,47.5,-108.0,-112.0,0.7003,0.6669,43.35
3796,2023_02_IND_HOU,1377.1018,1394.5693,16.05,0.0,-0.0,-19.55,0.0,-7.75,-4.8331,-2.7622,-2.071,0.0,-3.4884,38.8549,-3.4747,-1.5,0.0,0.495,0.5557,0.495,0.002,0.503,0.503,0.002,0.495,-0.0455,-0.0455,-0.053,-0.0377,-0.0539,0.0539,-1.5,-110.0,-110.0,0.0,-108.0,-112.0,,,,40.0,-110.0,-110.0,0.5576,0.5,43.35
3797,2023_02_KC_JAX,1553.9569,1630.4102,51.1,0.0,-0.0,-0.0,0.0,7.75,6.4531,2.1419,4.3112,0.0,-21.042,-54.6716,-72.7671,2.0,2.5,0.3968,0.422,0.5,0.0957,0.4043,0.4043,0.0957,0.5,-0.0172,-0.0737,0.0502,-0.1324,-0.105,0.105,2.5,105.0,-125.0,3.0,-105.0,-115.0,,,,50.5,-110.0,-110.0,0.4047,0.3863,43.35
3798,2023_02_CHI_TB,1438.1211,1409.2555,51.1,0.0,-0.0,-0.0,0.0,7.75,-36.657,5.3753,-42.0323,0.0,37.9333,6.67,38.4999,-0.0,-1.5,0.5552,0.5096,0.4735,0.0,0.5265,0.5265,0.0,0.4735,0.0274,-0.1183,-0.0961,0.0052,0.2315,-0.2315,1.5,-110.0,-110.0,-2.5,-104.0,-116.0,,,,41.0,-110.0,-110.0,0.4424,0.5953,43.35
3799,2023_02_LAC_TEN,1462.1717,1540.9099,58.875,0.0,-0.0,-0.0,0.0,15.525,-6.0129,-1.0958,-4.9171,0.0,-24.7803,-47.0386,-33.2375,2.0,1.0,0.4523,0.4327,0.5699,0.0,0.4301,0.4301,0.0,0.5699,0.0766,-0.159,0.0879,-0.1788,0.0911,-0.0923,3.0,-115.0,-105.0,2.5,-105.0,-115.0,,,,45.5,-110.0,-110.0,0.3863,0.4047,43.35
3800,2023_02_NYG_ARI,1368.8024,1451.0699,58.875,0.0,-0.0,-0.0,0.0,15.525,-33.5216,-12.3461,-21.1755,0.0,-44.5679,-85.7191,-70.5171,3.0,2.5,0.3999,0.3791,0.6275,0.0223,0.3501,0.3501,0.0223,0.6275,0.1724,-0.2633,0.2204,-0.3093,0.0282,-0.0282,5.5,-110.0,-110.0,5.0,-110.0,-110.0,,,,40.0,-110.0,-110.0,0.2997,0.3162,43.35
3801,2023_02_SF_LAR,1439.6788,1621.4523,23.8,0.0,-0.0,-19.55,0.0,0.0,15.795,-4.0828,19.8778,0.0,-138.0957,-160.8222,-187.6259,6.0,7.0,0.2535,0.2838,0.4598,0.0803,0.4598,0.4598,0.0803,0.4598,-0.0429,-0.0429,-0.0418,-0.0418,-0.1189,0.1178,6.0,-110.0,-110.0,7.0,-105.0,-115.0,,,,45.0,-110.0,-110.0,0.2838,0.2535,43.35
3802,2023_02_NYJ_DAL,1609.3545,1565.6717,51.1,0.0,-0.0,-0.0,0.0,7.75,-0.4479,-77.5056,77.0577,0.0,171.8405,135.2596,173.6413,-5.0,-6.5,0.731,0.6854,0.3844,0.0354,0.5802,0.5802,0.0354,0.3844,0.1387,-0.2213,-0.2307,0.143,0.3918,-0.3955,-3.0,-110.0,-110.0,-8.0,-110.0,-110.0,,,,38.5,-110.0,-110.0,0.6137,0.7746,43.35
3803,2023_02_WAS_DEN,1477.2053,1447.6485,58.875,0.0,-0.0,-0.0,0.0,15.525,14.7131,-18.9002,33.6134,0.0,122.0452,93.8129,107.2148,-3.5,-4.0,0.6496,0.6318,0.4805,0.0389,0.4805,0.4805,0.0389,0.4805,-0.0455,-0.0455,-0.0437,-0.0437,0.0371,-0.0371,-3.5,-110.0,-110.0,-4.0,-111.0,-109.0,,,,38.5,-110.0,-110.0,0.6318,0.6496,43.35
3804,2023_02_MIA_NE,1496.8382,1554.3724,23.8,0.0,-0.0,-19.55,0.0,0.0,4.9291,18.4269,-13.4978,0.0,-47.232,-67.0092,-40.2055,2.5,1.5,0.4424,0.4047,0.5,0.0,0.5,0.5,0.0,0.5,-0.0455,-0.0455,-0.0455,-0.0455,0.0506,-0.0506,2.5,-110.0,-110.0,1.5,-110.0,-110.0,,,,46.5,-112.0,-108.0,0.4047,0.4424,43.35
3805,2023_02_NO_CAR,1424.6341,1519.2421,16.05,0.0,-0.0,-19.55,0.0,-7.75,-6.4053,5.789,-12.1943,0.0,-90.7524,-70.3673,-90.7276,2.5,3.5,0.3723,0.4001,0.4166,0.0834,0.5,0.5,0.0834,0.4166,-0.1413,0.0504,-0.1213,0.038,-0.1606,0.1606,1.5,-110.0,-110.0,3.0,-105.0,-115.0,,,,39.5,-108.0,-112.0,0.4424,0.3863,43.35
3806,2023_02_CLE_PIT,1504.8361,1564.5703,23.8,0.0,-0.0,-19.55,0.0,0.0,-12.2997,10.7802,-23.0799,0.0,-59.014,-24.6784,-59.0138,1.0,2.0,0.4159,0.4645,0.4852,0.0295,0.4852,0.4852,0.0295,0.4852,-0.1368,0.0482,-0.0441,-0.0441,-0.1721,0.1674,-1.0,-110.0,-110.0,2.0,-105.0,-115.0,,,,39.0,-110.0,-110.0,0.5385,0.4235,43.35
3807,2023_03_NYG_SF,1632.9684,1458.1923,81.825,0.0,-0.0,-0.0,15.15,23.3,-0.8539,-2.4857,1.6319,0.0,258.2329,254.6351,281.4388,-9.5,-10.5,0.8348,0.8124,0.5,0.0,0.5,0.5,0.0,0.5,-0.0455,-0.0455,-0.0455,-0.0455,0.1,-0.1,-9.5,-110.0,-110.0,-10.5,-107.0,-113.0,,,,43.5,-108.0,-112.0,0.8124,0.8348,43.375
3808,2023_03_IND_BAL,1593.5581,1404.3193,58.525,0.0,-0.0,-0.0,15.15,0.0,9.5707,22.4068,-12.8361,0.0,234.9277,201.0277,201.0277,-7.5,-7.5,0.7608,0.7608,0.5,0.0,0.5,0.5,0.0,0.5,-0.0455,-0.0455,-0.0455,-0.0455,0.0,0.0,-7.5,-110.0,-110.0,-7.5,-105.0,-115.0,,,,43.5,-110.0,-110.0,0.7608,0.7608,43.375
3809,2023_03_TEN_CLE,1558.5759,1468.7544,51.15,0.0,-0.0,-0.0,0.0,7.775,1.1966,-1.6268,2.8234,0.0,143.795,120.6166,93.8129,-4.5,-3.5,0.6318,0.6669,0.5,0.0,0.5,0.5,0.0,0.5,-0.0455,-0.0455,-0.0455,-0.0455,-0.0739,0.0739,-4.5,-110.0,-110.0,-3.5,-110.0,-110.0,,,,38.0,-110.0,-110.0,0.6669,0.6318,43.375
3810,2023_03_ATL_DET,1557.9473,1517.0917,43.375,0.0,-0.0,-0.0,0.0,0.0,6.8476,-8.2474,15.0951,0.0,99.3257,120.6166,80.4111,-4.5,-3.0,0.6137,0.6669,0.445,0.11,0.445,0.445,0.11,0.445,-0.0455,-0.0455,-0.0405,-0.0405,-0.1714,0.1714,-4.5,-110.0,-110.0,-3.0,-117.0,-103.0,,,,47.5,-108.0,-112.0,0.6669,0.6137,43.375
3811,2023_03_NO_GB,1501.7722,1517.1091,58.525,0.0,-0.0,-0.0,15.15,0.0,-6.4419,-4.5703,-1.8717,0.0,41.3164,67.0092,-40.2055,-2.5,1.5,0.4424,0.5953,0.5,0.0,0.5,0.5,0.0,0.5,-0.0455,-0.0455,-0.0455,-0.0455,-0.2038,0.2038,-2.5,-110.0,-110.0,1.5,-105.0,-115.0,,,,41.5,-110.0,-110.0,0.5953,0.4424,43.375
3812,2023_03_HOU_JAX,1536.6763,1367.4856,46.75,0.0,-0.0,-19.55,15.15,7.775,-1.6926,-1.7726,0.0801,0.0,216.0208,201.0277,201.0277,-7.5,-7.5,0.7608,0.7608,0.5,0.0,0.5,0.5,0.0,0.5,-0.0455,-0.0455,-0.0455,-0.0455,0.0,0.0,-7.5,-110.0,-110.0,-7.5,100.0,-120.0,,,,43.5,-110.0,-110.0,0.7608,0.7608,43.375
3813,2023_03_DEN_MIA,1561.802,1467.1856,58.9,0.0,-0.0,-0.0,0.0,15.525,17.0969,13.3279,3.7691,0.0,157.2855,160.8222,160.8222,-6.0,-6.0,0.7162,0.7162,0.4722,0.0555,0.4722,0.4722,0.0555,0.4722,-0.0429,-0.0429,-0.0429,-0.0429,0.0,0.0,-6.0,-110.0,-110.0,-6.0,-110.0,-110.0,,,,47.5,-110.0,-110.0,0.7162,0.7162,43.375
3814,2023_03_LAC_MIN,1470.1228,1534.7329,58.9,0.0,-0.0,-0.0,0.0,15.525,17.1072,0.7896,16.3175,0.0,10.6074,-15.0849,10.5957,0.5,-0.5,0.5152,0.4783,0.5152,0.002,0.4828,0.4828,0.002,0.5152,-0.0039,-0.0846,-0.0144,-0.0764,0.0828,-0.0831,2.0,-110.0,-110.0,0.0,-110.0,-110.0,,,,54.0,-110.0,-110.0,0.4235,0.5,43.375
3815,2023_03_NE_NYJ,1544.8954,1489.4236,23.825,0.0,-0.0,-19.55,0.0,0.0,-81.6499,4.06,-85.7099,0.0,-6.4131,-40.2055,-67.0092,1.5,2.5,0.4047,0.4424,0.5,0.0,0.5,0.5,0.0,0.5,-0.0455,-0.0455,-0.0455,-0.0455,-0.0913,0.0913,1.5,-110.0,-110.0,2.5,-104.0,-116.0,,,,35.5,-110.0,-110.0,0.4424,0.4047,43.375
3816,2023_03_BUF_WAS,1458.455,1633.7096,58.525,0.0,-0.0,-0.0,15.15,0.0,-10.2897,-2.5948,-7.6949,0.0,-124.4244,-147.4203,-134.0185,5.5,5.0,0.3162,0.2997,0.4852,0.0296,0.4852,0.4852,0.0296,0.4852,-0.0455,-0.0455,-0.0441,-0.0441,0.0282,-0.0282,5.5,-110.0,-110.0,5.0,-113.0,-107.0,,,,44.0,-108.0,-112.0,0.2997,0.3162,43.375
3817,2023_03_CAR_SEA,1518.6036,1425.837,66.3,0.0,-0.0,-0.0,15.15,7.775,7.8496,16.2793,-8.4297,0.0,150.6369,108.2006,123.0003,-4.0,-4.5,0.67,0.6509,0.5,0.0,0.5,0.5,0.0,0.5,-0.0437,-0.0437,-0.0455,-0.0455,0.031,-0.0316,-4.0,-110.0,-110.0,-4.5,-106.0,-114.0,,,,42.5,-110.0,-110.0,0.6496,0.6669,43.375
3818,2023_03_DAL_ARI,1365.0708,1629.5016,66.3,0.0,-0.0,-0.0,15.15,7.775,-19.4895,7.1176,-26.6071,0.0,-224.7379,-247.424,-265.8447,9.0,10.0,0.1779,0.194,0.5292,0.0286,0.4422,0.4422,0.0286,0.5292,0.0843,-0.1752,0.0389,-0.1272,-0.0268,0.0268,10.5,-110.0,-110.0,11.0,-110.0,-110.0,,,,43.5,-110.0,-110.0,0.1652,0.1548,43.375
3819,2023_03_CHI_KC,1647.1713,1395.6133,43.375,0.0,-0.0,-0.0,0.0,0.0,3.1294,-6.0375,9.1669,0.0,304.1,308.2425,335.0462,-11.5,-12.5,0.8731,0.855,0.5,0.0,0.5,0.5,0.0,0.5,-0.0455,-0.0455,-0.0455,-0.0455,0.0411,-0.0411,-11.5,-110.0,-110.0,-12.5,-110.0,-110.0,,,,48.0,-110.0,-110.0,0.855,0.8731,43.375
3820,2023_03_PIT_OAK,1469.0629,1508.4077,66.675,0.0,-0.0,-0.0,0.0,23.3,-2.0979,-15.5344,13.4366,0.0,40.7667,0.0409,80.3672,-0.0,-3.0,0.6136,0.5001,0.445,0.11,0.445,0.445,0.11,0.445,-0.0433,-0.0474,-0.0405,-0.0405,0.2171,-0.2171,0.0,-110.0,-110.0,-3.0,-110.0,-110.0,,,,43.5,-110.0,-110.0,0.5,0.6137,43.375
3821,2023_03_PHI_TB,1451.5368,1614.8552,43.375,0.0,-0.0,-0.0,0.0,0.0,-24.4371,4.2043,-28.6414,0.0,-148.5848,-174.224,-147.4203,6.5,5.5,0.2997,0.2684,0.5,0.0,0.5,0.5,0.0,0.5,-0.0455,-0.0455,-0.0455,-0.0455,0.1027,-0.1027,6.5,-110.0,-110.0,5.5,-105.0,-115.0,,,,44.0,-108.0,-112.0,0.2684,0.2997,43.375
3822,2023_03_LAR_CIN,1581.6024,1428.4677,20.075,0.0,-0.0,-0.0,0.0,-23.3,-7.509,14.8565,-22.3655,0.0,150.8441,187.6256,80.4112,-7.0,-3.0,0.6137,0.7465,0.445,0.11,0.445,0.445,0.11,0.445,-0.0418,-0.0418,-0.0405,-0.0405,-0.3547,0.3526,-7.0,-110.0,-110.0,-3.0,-120.0,100.0,,,,45.5,-108.0,-112.0,0.7465,0.6137,43.375
3823,2023_04_DET_GB,1497.8355,1567.1143,46.625,0.0,-0.0,-19.525,15.1,7.75,-3.1206,6.733,-9.8536,0.0,-32.5074,-8.777,-32.8589,0.5,1.0,0.4529,0.4874,0.5451,0.0242,0.4307,0.4307,0.0242,0.5451,-0.0937,0.0052,0.0649,-0.1536,-0.1721,0.1674,-1.0,-110.0,-110.0,2.0,-105.0,-115.0,,,,45.0,-110.0,-110.0,0.5385,0.4235,43.3
3824,2023_04_ATL_JAX,1519.2384,1507.3379,0.0,0.0,-0.0,-0.0,0.0,0.0,1.8847,-18.8812,20.7658,0.0,32.6663,67.8553,42.136,-2.5,-1.5,0.5603,0.5964,0.3815,0.0,0.6185,0.6185,0.0,0.3815,-0.2893,0.1984,-0.2716,0.1807,-0.0739,0.0739,-4.5,-110.0,-110.0,-3.5,-105.0,-115.0,,,,42.5,-112.0,-108.0,0.6669,0.6318,0.0
3825,2023_04_MIA_BUF,1650.9147,1576.6474,38.875,0.0,-0.0,-19.525,15.1,0.0,0.5187,29.2582,-28.7395,0.0,84.4029,80.4111,80.4111,-3.0,-3.0,0.6137,0.6137,0.445,0.11,0.445,0.445,0.11,0.445,-0.0405,-0.0405,-0.0405,-0.0405,0.0,0.0,-3.0,-125.0,105.0,-3.0,-105.0,-115.0,,,,53.0,-110.0,-110.0,0.6137,0.6137,43.3
3826,2023_04_MIN_CAR,1418.7414,1463.3073,66.15,0.0,-0.0,-0.0,15.1,7.75,-7.9807,18.4167,-26.3974,0.0,-4.8133,-35.06,-91.9256,1.5,3.5,0.3707,0.4497,0.5388,0.0,0.4612,0.4612,0.0,0.5388,0.0975,-0.18,0.0286,-0.1195,-0.1472,0.1453,3.0,-120.0,100.0,4.5,-110.0,-110.0,,,,46.5,-110.0,-110.0,0.3863,0.3331,43.3
3827,2023_04_DEN_CHI,1376.4493,1452.4551,51.05,0.0,-0.0,-0.0,0.0,7.75,-13.4107,11.991,-25.4016,0.0,-50.3573,-67.0092,-80.4111,2.5,3.0,0.3863,0.4047,0.445,0.11,0.445,0.445,0.11,0.445,-0.0455,-0.0455,-0.0405,-0.0405,-0.105,0.105,2.5,-110.0,-110.0,3.0,-112.0,-108.0,,,,47.0,-110.0,-110.0,0.4047,0.3863,43.3
3828,2023_04_BAL_CLE,1569.9629,1579.3838,23.775,0.0,-0.0,-19.525,0.0,0.0,-86.4048,15.7531,-102.1579,0.0,-87.8038,-53.6074,-40.2056,2.0,1.5,0.4424,0.4235,0.5,0.0,0.5,0.5,0.0,0.5,-0.0441,-0.0441,-0.0455,-0.0455,0.0251,-0.0254,2.0,-110.0,-110.0,1.5,-112.0,-108.0,,,,38.5,-110.0,-110.0,0.4235,0.4424,43.3
3829,2023_04_PIT_HOU,1384.966,1516.4205,50.65,0.0,-0.0,-0.0,15.1,-7.75,6.7631,-11.5212,18.2843,0.0,-62.5202,-85.7646,-62.6998,3.0,2.5,0.4107,0.379,0.5,0.0963,0.4037,0.4037,0.0963,0.5,0.1256,-0.2165,0.0508,-0.133,0.1714,-0.1714,4.5,-110.0,-110.0,3.0,-118.0,-102.0,,,,41.5,-110.0,-110.0,0.3331,0.3863,43.3
